 TIME                    	Delta_Energy             	Result                   	Result                   	label                    	
 HOURS              	°C                  	°C                  	kJ/h                	kJ/h                	
  +5.4260000000000000E+03	                +Infinity	  +2.3835668213922736E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4270000000000000E+03	                +Infinity	  +2.3835539529587049E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4280000000000000E+03	                +Infinity	  +2.3835410842072241E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4290000000000000E+03	                +Infinity	  +2.3835282151444522E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4300000000000000E+03	                +Infinity	  +2.3835153457770093E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4310000000000000E+03	                +Infinity	  +2.3835024761115164E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4320000000000000E+03	                +Infinity	  +2.3834896061545942E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4330000000000000E+03	                +Infinity	  +2.3834767359128642E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4340000000000000E+03	                +Infinity	  +2.3834638653929468E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4350000000000000E+03	                +Infinity	  +2.3834509946014646E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4360000000000000E+03	                +Infinity	  +2.3834381235450380E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4370000000000000E+03	                +Infinity	  +2.3834252522302890E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4380000000000000E+03	                +Infinity	  +2.3834123806638397E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4390000000000000E+03	                +Infinity	  +1.0108500000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4400000000000000E+03	                +Infinity	  +1.0859500000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4410000000000000E+03	                +Infinity	  +2.3833737645205076E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4420000000000000E+03	                +Infinity	  +2.3833608920134762E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4430000000000000E+03	                +Infinity	  +2.3833480192878551E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4440000000000000E+03	                +Infinity	  +2.3833351463502666E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4450000000000000E+03	                +Infinity	  +2.3833222732073332E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4460000000000000E+03	                +Infinity	  +2.3833093998656778E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4470000000000000E+03	                +Infinity	  +2.3832965263319232E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4480000000000000E+03	                +Infinity	  +2.3832836526126925E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4490000000000000E+03	                +Infinity	  +2.3832707787146083E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4500000000000000E+03	                +Infinity	  +2.3832579046442945E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4510000000000000E+03	                +Infinity	  +2.3832450304083730E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4520000000000000E+03	                +Infinity	  +2.3832321560134685E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4530000000000000E+03	                +Infinity	  +2.3832192814662031E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4540000000000000E+03	                +Infinity	  +2.3832064067732011E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4550000000000000E+03	                +Infinity	  +2.3831935319410854E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4560000000000000E+03	                +Infinity	  +2.3831806569764802E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4570000000000000E+03	                +Infinity	  +2.3831677818860084E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4580000000000000E+03	                +Infinity	  +2.3831549066762946E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4590000000000000E+03	                +Infinity	  +2.3831420313539621E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4600000000000000E+03	                +Infinity	  +2.3831291559256346E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4610000000000000E+03	                +Infinity	  +1.6038500000000002E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4620000000000000E+03	                +Infinity	  +1.5568500000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4630000000000000E+03	                +Infinity	  +1.4725999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4640000000000000E+03	                +Infinity	  +1.4822500000000005E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4650000000000000E+03	                +Infinity	  +1.2990500000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4660000000000000E+03	                +Infinity	  +1.5512000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4670000000000000E+03	                +Infinity	  +1.5210999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4680000000000000E+03	                +Infinity	  +1.0439999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4690000000000000E+03	                +Infinity	  +2.3830132733938771E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4700000000000000E+03	                +Infinity	  +2.3830003972699225E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4710000000000000E+03	                +Infinity	  +2.3829875211128385E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4720000000000000E+03	                +Infinity	  +2.3829746449292483E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4730000000000000E+03	                +Infinity	  +2.3829617687257772E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4740000000000000E+03	                +Infinity	  +2.3829488925090490E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4750000000000000E+03	                +Infinity	  +2.3829360162856884E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4760000000000000E+03	                +Infinity	  +2.3829231400623189E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4770000000000000E+03	                +Infinity	  +2.3829102638455660E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4780000000000000E+03	                +Infinity	  +2.3828973876420528E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4790000000000000E+03	                +Infinity	  +2.3828845114584041E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4800000000000000E+03	                +Infinity	  +2.3828716353012447E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4810000000000000E+03	                +Infinity	  +2.3828587591771981E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4820000000000000E+03	                +Infinity	  +2.3828458830928886E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4830000000000000E+03	                +Infinity	  +1.5694500000000002E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4840000000000000E+03	                +Infinity	  +1.6634000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4850000000000000E+03	                +Infinity	  +1.7239000000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4860000000000000E+03	                +Infinity	  +1.7215000000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4870000000000000E+03	                +Infinity	  +1.6381500000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4880000000000000E+03	                +Infinity	  +1.6892000000000002E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4890000000000000E+03	                +Infinity	  +1.6151000000000002E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4900000000000000E+03	                +Infinity	  +1.5963999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4910000000000000E+03	                +Infinity	  +1.2573000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4920000000000000E+03	                +Infinity	  +2.3827171258926609E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4930000000000000E+03	                +Infinity	  +2.3827042506826535E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4940000000000000E+03	                +Infinity	  +2.3826913755918719E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4950000000000000E+03	                +Infinity	  +2.3826785006269398E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4960000000000000E+03	                +Infinity	  +2.3826656257944808E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4970000000000000E+03	                +Infinity	  +2.3826527511011187E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4980000000000000E+03	                +Infinity	  +2.3826398765534765E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.4990000000000000E+03	                +Infinity	  +2.3826270021581774E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5000000000000000E+03	                +Infinity	  +2.3826141279218459E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5010000000000000E+03	                +Infinity	  +2.3826012538511046E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5020000000000000E+03	                +Infinity	  +2.3825883799525764E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5030000000000000E+03	                +Infinity	  +2.3825755062328849E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5040000000000000E+03	                +Infinity	  +2.3825626326986529E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5050000000000000E+03	                +Infinity	  +2.3825497593565032E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5060000000000000E+03	                +Infinity	  +2.3825368862130591E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5070000000000000E+03	                +Infinity	  +1.3284999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5080000000000000E+03	                +Infinity	  +1.6145500000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5090000000000000E+03	                +Infinity	  +1.6611000000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5100000000000000E+03	                +Infinity	  +1.5334000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5110000000000000E+03	                +Infinity	  +1.4396000000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5120000000000000E+03	                +Infinity	  +1.4905500000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5130000000000000E+03	                +Infinity	  +1.2888999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5140000000000000E+03	                +Infinity	  +1.7195499999999998E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5150000000000000E+03	                +Infinity	  +2.1357500000000002E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5160000000000000E+03	                +Infinity	  +1.8812000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5170000000000000E+03	                +Infinity	  +1.8027500000000003E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5180000000000000E+03	                +Infinity	  +1.0702499999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5190000000000000E+03	                +Infinity	  +2.3823695564436412E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5200000000000000E+03	                +Infinity	  +2.3823566867774025E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5210000000000000E+03	                +Infinity	  +2.3823438174091976E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5220000000000000E+03	                +Infinity	  +2.3823309483456464E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5230000000000000E+03	                +Infinity	  +2.3823180795933700E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5240000000000000E+03	                +Infinity	  +2.3823052111589885E+02	                +Infinity	  +0.0000000000000000E+00	
  +5.5250000000000000E+03	                +Infinity	  +2.3822923430491230E+02	                +Infinity	  +0.0000000000000000E+00	
